SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
75223,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57395,,10-4030-019136,19136,,1,23985,23985,1,4092,824668Vi21499,,78.98,6.3184,1.9745,87.2729,,B2957639-4B49-4CA8-9806-CD10C0F5EF11,00:00.0
75224,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57396,,10-4030-017418,17418,,4,28507,28507,1,9822,424798Vi50604,,39.98,3.1984,0.9995,44.1779,,934A4991-3ADD-4852-924A-4852F6CBE659,00:00.0
75225,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57397,,10-4030-022359,22359,,6,27045,27045,1,10954,925305Vi56493,9788,7.28,0.5824,0.182,8.0444,,9462C619-6EFF-4113-857A-DEDF109ACF85,00:00.0
75226,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57398,,10-4030-017015,17015,,1,16594,16594,1,210,725380Vi1074,,4.99,0.3992,0.1248,5.514,,94A43AF6-56FE-4ECB-9328-60F09C6CF74A,00:00.0
75227,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57399,,10-4030-015013,15013,,4,18755,18755,1,9924,1225702Vi51056,,26.97,2.1576,0.6743,29.8019,,4E6BFB57-481F-48C3-922B-14D169425A51,00:00.0
75228,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57400,,10-4030-019928,19928,,10,16123,16123,1,11078,1126345Vi57155,9791,4.99,0.3992,0.1248,5.514,,D9D69FCE-AE17-4C76-8C8E-F4A54D45E408,00:00.0
75229,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57401,,10-4030-019071,19071,,10,20108,20108,1,3108,626385Vi16328,9791,115.95,9.276,2.8988,128.1248,,44F0E403-A4BF-4321-9415-4F9DDA4018DD,00:00.0
75230,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57402,,10-4030-023953,23953,,8,28480,28480,1,8619,327703Vi44533,,3.99,0.3192,0.0998,4.409,,6E004931-3CCF-4DB8-85A4-1A3338671A35,00:00.0
75231,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57403,,10-4030-027163,27163,,7,18160,18160,1,9474,1228856Vi48852,,7.28,0.5824,0.182,8.0444,,274EF2CB-C98E-4AFB-B925-3FB462A27A48,00:00.0
75232,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57404,,10-4030-011792,11792,,4,16139,16139,1,17395,929281Vi90385,,35,2.8,0.875,38.675,,47D8ADB4-65A4-4F2F-B3D9-76A1BB247D35,00:00.0
75233,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57405,,10-4030-013231,13231,,6,16134,16134,1,11032,629341Vi56907,9788,74.98,5.9984,1.8745,82.8529,,286F4A3E-9F4C-4864-B857-FB141D5059B7,00:00.0
75234,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57406,,10-4030-011504,11504,,4,19412,19412,1,5104,229556Vi26722,,42.28,3.3824,1.057,46.7194,,37C6B0B3-232E-486F-9E2A-05EF8CB0FDF1,00:00.0
75235,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57407,,10-4030-014076,14076,,1,15632,15632,1,9533,829646Vi49141,,71.97,5.7576,1.7993,79.5269,,0DEEDC5B-7334-4D7C-BAD5-06C59CE9D8BE,00:00.0
75236,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57408,,10-4030-013303,13303,,6,26793,26793,1,7087,829903Vi36759,9788,42.28,3.3824,1.057,46.7194,,7AA8A718-B25F-4B61-9767-F4435DE2779D,00:00.0
75237,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57409,,10-4030-017481,17481,,6,28620,28620,1,15118,630311Vi78214,9788,56.97,4.5576,1.4243,62.9519,,71D3566C-8936-4C19-B609-C2056E0015CA,00:00.0
75238,8,2014/07/02 0:00,2013/12/14 0:00,2013/10/10 0:00,5,1,SO57410,,10-4030-013280,13280,,1,19358,19358,1,11639,137161Vi60128,,2376.96,190.1568,59.424,2626.5408,,7F0F0481-76E1-418F-9E80-6C7EA2BFA46B,00:00.0
75239,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57301,,10-4030-024914,24914,,9,11656,11656,1,17703,616091Vi91872,9775,1149.47,91.9576,28.7368,1270.1644,,7F601D74-7F53-4610-9043-CADF0DA42084,00:00.0
75240,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57302,,10-4030-024916,24916,,9,25648,25648,1,7891,116094Vi40848,9775,1169.46,93.5568,29.2365,1292.2533,,89E2B4BA-4D91-4E25-AFC5-AD54B773C70F,00:00.0
75241,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57303,,10-4030-024919,24919,,9,26044,26044,1,12081,516098Vi62430,9775,1212.45,96.996,30.3113,1339.7573,,06E9183B-CF2E-4E28-B3AB-07208F79CFCA,00:00.0
75242,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57304,,10-4030-024920,24920,,9,29840,29840,1,,,9775,1155.48,92.4384,28.887,1276.8054,,D41EAB0F-092C-417D-9EDC-1AF1631A5EBD,00:00.0
75243,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57305,,10-4030-024362,24362,,9,24785,24785,1,4962,516103Vi26023,9775,1157.42,92.5936,28.9355,1278.9491,,864A024B-D542-4618-A22C-42F79944E345,00:00.0
75244,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57306,,10-4030-024365,24365,,9,16199,16199,1,13220,616104Vi68573,9775,1149.47,91.9576,28.7368,1270.1644,,1CE8C209-521D-49C0-ADC4-5E87722EF3F3,00:00.0
75245,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57307,,10-4030-012226,12226,,8,17722,17722,1,18238,616268Vi94590,,2318.96,185.5168,57.974,2562.4508,,E853B47F-E098-42C6-9845-C1BD875BB1D6,00:00.0
75246,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57308,,10-4030-011530,11530,,6,27981,27981,1,18732,116804Vi97375,9777,7.95,0.636,0.1988,8.7848,,2D29C9B0-F291-4E93-8F03-05A9E793D2AB,00:00.0
75247,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57309,,10-4030-014068,14068,,9,27104,27104,1,7189,816898Vi37295,9775,27.28,2.1824,0.682,30.1444,,10E8426A-B525-4A68-ACED-6F0398F03115,00:00.0
75248,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57310,,10-4030-015828,15828,,9,22294,22294,1,4408,1017280Vi23120,9775,49.96,3.9968,1.249,55.2058,,1509F933-6D23-44EC-8C41-EECC00BECDE9,00:00.0
75249,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57311,,10-4030-025031,25031,,9,28791,28791,1,5972,817411Vi31099,9775,25.48,2.0384,0.637,28.1554,,C13C2636-A06C-4297-B747-14E2D8ACA0BD,00:00.0
75250,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57312,,10-4030-026158,26158,,9,11441,11441,1,4118,1018187Vi21617,9775,94.48,7.5584,2.362,104.4004,,265E7DA7-EE63-4DC6-B0E2-EB47FA0D4453,00:00.0
75251,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57313,,10-4030-013155,13155,,9,19394,19394,1,1423,618197Vi7288,9775,133.49,10.6792,3.3373,147.5065,,D6D97289-ABBF-4FC4-836D-3A970B5FB763,00:00.0
75252,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57314,,10-4030-016411,16411,,8,13096,13096,1,2946,419774Vi15375,,2478.34,198.2672,61.9585,2738.5657,,099C4836-2C58-4281-8288-12728D70C6A2,00:00.0
75253,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57315,,10-4030-023925,23925,,8,19173,19173,1,7020,419775Vi36479,,2457.33,196.5864,61.4333,2715.3497,,37CA489F-35B3-4B55-97EB-A0E772061D1B,00:00.0
75254,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57316,,10-4030-011725,11725,,1,14710,14710,1,10126,820517Vi52211,,53.99,4.3192,1.3498,59.659,,49884BF3-E378-4C8A-8841-8FF66548EF63,00:00.0
75255,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57317,,10-4030-012092,12092,,1,27326,27326,1,8423,920741Vi43617,,8.99,0.7192,0.2248,9.934,,261A1996-7254-4912-9817-91D59CCA2D91,00:00.0
75256,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57318,,10-4030-011519,11519,,6,16746,16746,1,7358,220938Vi38131,9777,49.99,3.9992,1.2498,55.239,,2AED31E5-5F5C-49F3-9FB6-433342FE07BB,00:00.0
75257,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57319,,10-4030-011200,11200,,6,14444,14444,1,6169,721421Vi32050,9777,60.47,4.8376,1.5118,66.8194,,46113B60-6EC1-4E54-93C8-CF7213145B15,00:00.0
75258,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57320,,10-4030-027194,27194,,1,23726,23726,1,1289,1021718Vi6539,,77.96,6.2368,1.949,86.1458,,C07AF7B7-DFE9-4086-AFFD-8664E4BE794A,00:00.0
75259,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57321,,10-4030-027072,27072,,1,25315,25315,1,12868,921792Vi66558,,31.28,2.5024,0.782,34.5644,,F0C6665B-351B-460A-A831-ADBBEE046CFD,00:00.0
75260,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57322,,10-4030-026697,26697,,4,25003,25003,1,1212,821911Vi6144,,28.99,2.3192,0.7248,32.034,,3DE626BD-421F-4A83-927C-A3089C3E11B2,00:00.0
75261,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57323,,10-4030-011331,11331,,6,21596,21596,1,14162,722187Vi73456,9777,34.89,2.7912,0.8723,38.5535,,51D9FC8A-14B9-427E-8F77-694330EA97D1,00:00.0
75262,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57324,,10-4030-011619,11619,,6,19459,19459,1,16780,422538Vi86906,9777,64.97,5.1976,1.6243,71.7919,,1BBD4019-2535-4017-ACC0-34CC0640B290,00:00.0
75263,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57325,,10-4030-022735,22735,,1,19864,19864,1,19099,622975Vi99244,,34.98,2.7984,0.8745,38.6529,,BDE5FC0E-CBFF-4EF4-B5B1-5C4E6147858D,00:00.0
75264,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57326,,10-4030-023512,23512,,1,16043,16043,1,13072,1223030Vi67656,,29.99,2.3992,0.7498,33.139,,9DAA92D9-FAE8-4AB0-B10A-FA5A870F6F3C,00:00.0
75265,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57327,,10-4030-024629,24629,,4,23029,23029,1,10071,323069Vi51868,,100.09,8.0072,2.5023,110.5995,,033E015D-57D6-4238-89BD-2807374B63E0,00:00.0
75266,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57328,,10-4030-021776,21776,,1,27576,27576,1,14093,223628Vi73103,,23.97,1.9176,0.5993,26.4869,,4A5777F3-73B4-4AB5-A8B2-55FF9C3CDF6F,00:00.0
75267,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57329,,10-4030-019732,19732,,4,25718,25718,1,5996,824064Vi31198,,78.98,6.3184,1.9745,87.2729,,C9DE96FC-B6BE-48EE-B9CF-036586637C59,00:00.0
75268,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57330,,10-4030-019244,19244,,4,23359,23359,1,17994,624646Vi93374,,133.49,10.6792,3.3373,147.5065,,7ED0CAC5-2B55-4F53-AAE4-4CBB4C863A02,00:00.0
75269,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57331,,10-4030-017455,17455,,4,16018,16018,1,1670,1124723Vi8563,,7.28,0.5824,0.182,8.0444,,D687B3A3-46EE-4AF8-A867-CEE23B2FA340,00:00.0
75270,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57332,,10-4030-017695,17695,,4,15087,15087,1,485,324725Vi2527,,67.93,5.4344,1.6983,75.0627,,E5A05027-CA69-4FBF-9982-2109617FE12E,00:00.0
75271,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57333,,10-4030-025188,25188,,6,14859,14859,1,9555,724792Vi49266,9777,13.98,1.1184,0.3495,15.4479,,33C2912B-EC83-4EE5-B76C-1C9253C9D363,00:00.0
75272,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57334,,10-4030-016248,16248,,1,29287,29287,1,,,,39.98,3.1984,0.9995,44.1779,,E608DC26-8A79-40CF-A2BD-64D3859CAB5C,00:00.0
75273,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57335,,10-4030-019399,19399,,6,27687,27687,1,8542,425897Vi44185,9777,81.46,6.5168,2.0365,90.0133,,E6387D30-6306-4763-8EF4-5D3B4C69E3F1,00:00.0
75274,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57336,,10-4030-018978,18978,,6,24006,24006,1,14678,225946Vi76123,9777,81.46,6.5168,2.0365,90.0133,,62713883-390B-48A7-B480-3ABC3B29AD3F,00:00.0
75275,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57337,,10-4030-028551,28551,,7,13911,13911,1,13226,127011Vi68615,,69.99,5.5992,1.7498,77.339,,D9F608D7-F409-4E49-85B5-6F513C64AD19,00:00.0
75276,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57338,,10-4030-021818,21818,,7,22477,22477,1,14100,727323Vi73119,,191.28,15.3024,4.782,211.3644,,0518E6FC-D0A4-4CAA-B9D1-A968580A665C,00:00.0
75277,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57339,,10-4030-011284,11284,,4,22984,22984,1,18899,729147Vi98203,,45.24,3.6192,1.131,49.9902,,DBEAD501-7C27-4F7E-8C55-6ACFE426829D,00:00.0
75278,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57340,,10-4030-011197,11197,,1,18053,18053,1,2800,729259Vi14598,,42.28,3.3824,1.057,46.7194,,A27E9AD2-4804-4CE8-A565-BA5E6749F59C,00:00.0
75279,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57341,,10-4030-012095,12095,,4,15304,15304,1,17195,729410Vi89232,,47.94,3.8352,1.1985,52.9737,,D21EC6FF-101A-45AA-B345-3B3713291991,00:00.0
75280,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57342,,10-4030-014661,14661,,6,17705,17705,1,17770,729510Vi92204,9777,74.98,5.9984,1.8745,82.8529,,AA53E65B-7BAA-4DA1-A120-BBA9E6DF19D4,00:00.0
75281,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57343,,10-4030-011508,11508,,1,20982,20982,1,18073,929514Vi93780,,74.98,5.9984,1.8745,82.8529,,EBB76E56-61D2-4806-ABA2-589238BB6B26,00:00.0
75282,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57344,,10-4030-012047,12047,,4,19769,19769,1,3682,229799Vi19455,,35,2.8,0.875,38.675,,1F95928A-F7B8-46A0-9472-D59120AC8C0A,00:00.0
75283,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57345,,10-4030-013074,13074,,4,28754,28754,1,15251,929854Vi78872,,56.97,4.5576,1.4243,62.9519,,EF09BE25-AB43-4780-90E4-4733423699D8,00:00.0
75284,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57346,,10-4030-012306,12306,,8,24611,24611,1,8728,830144Vi45036,,34.99,2.7992,0.8748,38.664,,F50DE8A9-7F50-4AC3-8C81-F98042B1DFB5,00:00.0
75285,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57347,,10-4030-013344,13344,,1,18182,18182,1,16273,230362Vi84149,,80.96,6.4768,2.024,89.4608,,9954ACFC-80FF-4293-893A-15A0D44B2C29,00:00.0
75286,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57348,,10-4030-019141,19141,,1,26814,26814,1,676,735813Vi3498,,579.97,46.3976,14.4993,640.8669,,AEC73F1A-E916-469C-A7F3-89FE86225057,00:00.0
75287,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57349,,10-4030-017043,17043,,1,11522,11522,1,10412,536132Vi53714,,1760.47,140.8376,44.0118,1945.3194,,059C119F-B818-45FE-8BB1-75E40FCCA0D9,00:00.0
75288,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57350,,10-4030-016784,16784,,6,29408,29408,1,,,9777,1735.98,138.8784,43.3995,1918.2579,,8A4E89C0-80E9-4F3B-A612-00314C79B5D8,00:00.0
75289,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57351,,10-4030-017020,17020,,1,21666,21666,1,4550,636164Vi23848,,1714.97,137.1976,42.8743,1895.0419,,F02501BE-F156-4CAD-93D3-91A4D3B7829C,00:00.0
75290,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57352,,10-4030-014387,14387,,6,16230,16230,1,4146,536752Vi21765,9777,898.46,71.8768,22.4615,992.7983,,6C94E3AA-5CE4-49DE-AE24-E6954063BC14,00:00.0
75291,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57353,,10-4030-013299,13299,,4,16436,16436,1,6254,937129Vi32503,,2391.95,191.356,59.7988,2643.1048,,D3E9DD71-AFCF-43DB-982B-7D7C54FCB068,00:00.0
75292,8,2014/07/03 0:00,2013/12/15 0:00,2013/10/09 0:00,5,1,SO57354,,10-4030-013417,13417,,4,23888,23888,1,9255,137403Vi47731,,2369.97,189.5976,59.2493,2618.8169,,DFBA7D8A-941F-44F6-B1D6-58912B4CF01F,00:00.0
75293,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57244,,10-4030-011505,11505,,6,28954,28954,1,10017,816661Vi51581,9766,22.97,1.8376,0.5743,25.3819,,B842B078-04C8-412E-BD5C-8377642A7342,00:00.0
75294,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57245,,10-4030-015640,15640,,9,28102,28102,1,6549,1117306Vi34031,9764,32.28,2.5824,0.807,35.6694,,FCC02935-DF56-478D-A895-6221BFA94CF6,00:00.0
75295,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57246,,10-4030-015434,15434,,9,27089,27089,1,5189,417329Vi27140,9764,29.99,2.3992,0.7498,33.139,,8E5FC54B-5BAF-4C69-BE20-5779DDB6DA86,00:00.0
75296,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57247,,10-4030-024470,24470,,9,16219,16219,1,5817,917873Vi30341,9764,39.98,3.1984,0.9995,44.1779,,8D18E50D-2E2B-4397-A13D-8D61FFACD041,00:00.0
75297,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57248,,10-4030-022948,22948,,9,13315,13315,1,13277,217991Vi68858,9764,39.98,3.1984,0.9995,44.1779,,2CCAAD74-3899-4595-B837-9E9AB88321BF,00:00.0
75298,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57249,,10-4030-013963,13963,,9,28062,28062,1,1101,1118694Vi5486,9764,74.48,5.9584,1.862,82.3004,,3AC9813B-3D74-48A7-8572-A0B0831C3C1B,00:00.0
75299,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57250,,10-4030-017479,17479,,9,15358,15358,1,12949,1219010Vi66987,9764,62.94,5.0352,1.5735,69.5487,,EEA6C76F-FB5B-4BDE-8C15-40C9727E445A,00:00.0
75300,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57251,,10-4030-012632,12632,,7,12753,12753,1,3165,519779Vi16621,,2475.95,198.076,61.8988,2735.9248,,830A38D8-5B21-4155-A4B2-D41EF84F5625,00:00.0
75301,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57252,,10-4030-018004,18004,,7,17498,17498,1,15611,719935Vi80633,,819.48,65.5584,20.487,905.5254,,04C4100A-D007-4A7B-A196-45291F905C4B,00:00.0
75302,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57253,,10-4030-011223,11223,,6,12222,12222,1,9387,920495Vi48369,9766,34.99,2.7992,0.8748,38.664,,AD43AAC8-22CA-41FF-8F5B-43967DED8F57,00:00.0
75303,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57254,,10-4030-011504,11504,,4,19412,19412,1,5104,220670Vi26722,,2.29,0.1832,0.0573,2.5305,,DF65DB81-3153-4928-B0D1-EA7C6DD25C01,00:00.0
75304,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57255,,10-4030-011163,11163,,4,14907,14907,1,18276,520736Vi94850,,3.99,0.3192,0.0998,4.409,,00E0AECE-5D8A-40A6-A822-6DAD40939D16,00:00.0
75305,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57256,,10-4030-029109,29109,,4,20980,20980,1,17465,1120859Vi90737,,6.28,0.5024,0.157,6.9394,,936D41E4-40BB-4899-88A2-E53924F18553,00:00.0
75306,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57257,,10-4030-027214,27214,,4,13801,13801,1,17729,1221160Vi91996,,187.98,15.0384,4.6995,207.7179,,5D3AFD56-1AD7-4CF3-BBBF-7BA02C19A8E0,00:00.0
75307,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57258,,10-4030-011215,11215,,6,16480,16480,1,12716,521258Vi65741,9766,4.99,0.3992,0.1248,5.514,,3BF90627-C916-430C-AA29-9C12934D6DC1,00:00.0
75308,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57259,,10-4030-025338,25338,,1,24954,24954,1,4113,422501Vi21594,,27.28,2.1824,0.682,30.1444,,4EA096C9-9EFA-4050-BFBE-126DFFA8ADF6,00:00.0
75309,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57260,,10-4030-011185,11185,,6,21639,21639,1,5475,422660Vi28705,9766,29.98,2.3984,0.7495,33.1279,,B7E0FD23-D6DF-47C5-8B50-AC4EB20713E1,00:00.0
75310,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57261,,10-4030-025842,25842,,4,23207,23207,1,12018,922707Vi62116,,27.28,2.1824,0.682,30.1444,,F11B826E-9C52-48DD-A3B8-9836A2018609,00:00.0
75311,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57262,,10-4030-023282,23282,,1,17422,17422,1,11101,622762Vi57263,,37.27,2.9816,0.9318,41.1834,,196ACD5D-D575-4903-86E6-9FEF78E5C2A9,00:00.0
75312,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57263,,10-4030-022756,22756,,4,21523,21523,1,5741,622938Vi30025,,69.97,5.5976,1.7493,77.3169,,A9C642E5-6375-44D5-9B95-ED5C66158223,00:00.0
75313,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57264,,10-4030-024530,24530,,1,17113,17113,1,14060,1123023Vi72932,,36.59,2.9272,0.9148,40.432,,E1735DA6-3410-4027-9437-2E529957692F,00:00.0
75314,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57265,,10-4030-023588,23588,,1,15592,15592,1,3100,823233Vi16301,,37.27,2.9816,0.9318,41.1834,,D5268BB0-711F-4FA2-91E0-4CD590B233EE,00:00.0
75315,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57266,,10-4030-020509,20509,,4,17872,17872,1,18315,1024091Vi95106,,9.99,0.7992,0.2498,11.039,,F2FD9682-536C-4B97-B511-604A3C18D48B,00:00.0
75316,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57267,,10-4030-020487,20487,,1,27389,27389,1,7403,224154Vi38388,,9.99,0.7992,0.2498,11.039,,8BC24DAD-4E24-428A-BE3F-93C64CC1E752,00:00.0
75317,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57268,,10-4030-020306,20306,,4,19405,19405,1,1426,224234Vi7302,,69.99,5.5992,1.7498,77.339,,85B18415-6A89-42E6-9C11-DD174C5C4F92,00:00.0
75318,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57269,,10-4030-018510,18510,,4,15040,15040,1,5940,424455Vi30954,,4.99,0.3992,0.1248,5.514,,406C9AC2-FD4D-4288-8E7A-0637C7C684BF,00:00.0
75319,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57270,,10-4030-019543,19543,,1,23395,23395,1,1051,124637Vi5262,,133.49,10.6792,3.3373,147.5065,,64C6868C-C039-460D-BDF7-127367B617F7,00:00.0
75320,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57271,,10-4030-023048,23048,,6,11597,11597,1,14769,425258Vi76551,9766,51.46,4.1168,1.2865,56.8633,,E65556FD-8C34-45F4-AF90-17ABD772DC39,00:00.0
75321,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57272,,10-4030-017162,17162,,1,28845,28845,1,4391,625400Vi23058,,39.98,3.1984,0.9995,44.1779,,26063ED4-EF66-4B3C-8D41-DB45E4100181,00:00.0
75322,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57273,,10-4030-015400,15400,,4,25017,25017,1,9762,1125529Vi50288,,4.99,0.3992,0.1248,5.514,,7AB322B7-B2BC-4264-9D71-B6758334E50A,00:00.0
75323,8,2014/07/04 0:00,2013/12/16 0:00,2013/10/08 0:00,5,1,SO57274,,10-4030-013549,13549,,7,13601,13601,1,13835,226284Vi71718,,94.48,7.5584,2.362,104.4004,,44BF2FAF-AD3B-4731-A3D8-B705F84CCB3D,00:00.0
